@relation mixed

@attribute at1 {TRUE,FALSE}
@attribute at2 {FALSE,TRUE}
@attribute at3 numeric
@attribute at4 numeric
@attribute C {FALSE,TRUE}

@data
FALSE,FALSE,0.111868,0.976352,FALSE
TRUE,TRUE,0.362444,0.91512,TRUE
TRUE,FALSE,0.772763,0.893253,FALSE
TRUE,TRUE,0.016434,0.914752,TRUE
FALSE,TRUE,0.555694,0.671221,FALSE
TRUE,TRUE,0.506613,0.006069,TRUE
FALSE,TRUE,0.898,0.867249,FALSE
TRUE,FALSE,0.529533,0.087995,TRUE
FALSE,TRUE,0.248327,0.833622,FALSE
TRUE,FALSE,0.0019,0.127037,TRUE
FALSE,TRUE,0.154969,0.915087,FALSE
TRUE,TRUE,0.915884,0.880536,TRUE
FALSE,TRUE,0.104421,0.880678,FALSE
TRUE,FALSE,0.857871,0.423004,TRUE
FALSE,TRUE,0.032151,0.646104,FALSE
TRUE,TRUE,0.639499,0.156066,TRUE
TRUE,FALSE,0.163983,0.876468,FALSE
TRUE,FALSE,0.514624,0.176635,TRUE
TRUE,FALSE,0.114879,0.894983,FALSE
TRUE,TRUE,0.924808,0.031821,TRUE
FALSE,TRUE,0.261294,0.978047,FALSE
TRUE,TRUE,0.760112,0.512657,TRUE
TRUE,FALSE,0.713238,0.745818,FALSE
TRUE,TRUE,0.865663,0.926882,TRUE
FALSE,FALSE,0.25356,0.771793,FALSE
TRUE,TRUE,0.929721,0.019719,TRUE
FALSE,TRUE,0.156775,0.811577,FALSE
TRUE,TRUE,0.821259,0.824979,TRUE
FALSE,FALSE,0.036882,0.753095,FALSE
TRUE,TRUE,0.402614,0.230166,TRUE
FALSE,FALSE,0.263707,0.692881,FALSE
TRUE,TRUE,0.29408,0.684756,TRUE
FALSE,FALSE,0.088311,0.899018,FALSE
TRUE,TRUE,0.272893,0.735091,TRUE
TRUE,FALSE,0.159521,0.960802,FALSE
TRUE,TRUE,0.818479,0.969359,TRUE
FALSE,FALSE,0.422435,0.698817,FALSE
TRUE,TRUE,0.75046,0.890074,TRUE
FALSE,TRUE,0.927772,0.970304,FALSE
TRUE,FALSE,0.890709,0.05411,TRUE
TRUE,FALSE,0.04074,0.924234,FALSE
TRUE,FALSE,0.969175,0.055457,TRUE
FALSE,FALSE,0.725221,0.797169,FALSE
TRUE,TRUE,0.239806,0.779875,TRUE
FALSE,FALSE,0.851392,0.871239,FALSE
TRUE,TRUE,0.149999,0.401635,TRUE
FALSE,FALSE,0.729123,0.910066,FALSE
TRUE,TRUE,0.550551,0.128741,TRUE
FALSE,FALSE,0.447738,0.520933,FALSE
TRUE,FALSE,0.822694,0.641254,TRUE
FALSE,FALSE,0.184992,0.887216,FALSE
TRUE,TRUE,0.096295,0.307366,TRUE
FALSE,TRUE,0.237486,0.857176,FALSE
TRUE,FALSE,0.801816,0.125462,TRUE
FALSE,FALSE,0.281184,0.683956,FALSE
TRUE,FALSE,0.235304,0.381429,TRUE
TRUE,FALSE,0.736083,0.718196,FALSE
TRUE,TRUE,0.014723,0.313145,TRUE
FALSE,TRUE,0.137411,0.833074,FALSE
TRUE,TRUE,0.996721,0.107313,TRUE
TRUE,FALSE,0.590264,0.473618,FALSE
TRUE,FALSE,0.755449,0.593952,TRUE
FALSE,TRUE,0.955109,0.739764,FALSE
TRUE,FALSE,0.662104,0.248771,TRUE
TRUE,FALSE,0.289563,0.620851,FALSE
TRUE,TRUE,0.014696,0.121809,TRUE
FALSE,FALSE,0.353054,0.920535,FALSE
TRUE,TRUE,0.636523,0.213516,TRUE
FALSE,TRUE,0.032113,0.856227,FALSE
TRUE,FALSE,0.680749,0.104788,TRUE
FALSE,FALSE,0.918185,0.896401,FALSE
TRUE,TRUE,0.166316,0.897542,TRUE
FALSE,TRUE,0.387547,0.804112,FALSE
TRUE,TRUE,0.803758,0.263792,TRUE
TRUE,FALSE,0.154161,0.865551,FALSE
TRUE,TRUE,0.892755,0.312573,TRUE
FALSE,FALSE,0.871433,0.925655,FALSE
TRUE,TRUE,0.858712,0.793223,TRUE
FALSE,TRUE,0.630339,0.611534,FALSE
TRUE,FALSE,0.396388,0.312245,TRUE
TRUE,FALSE,0.551325,0.667588,FALSE
TRUE,FALSE,0.433256,0.076999,TRUE
FALSE,TRUE,0.077546,0.86478,FALSE
TRUE,TRUE,0.708461,0.628882,TRUE
TRUE,FALSE,0.854095,0.981716,FALSE
TRUE,FALSE,0.904646,0.485604,TRUE
FALSE,TRUE,0.913294,0.761454,FALSE
TRUE,FALSE,0.413952,0.170476,TRUE
FALSE,FALSE,0.76541,0.781762,FALSE
TRUE,TRUE,0.225408,0.334969,TRUE
FALSE,TRUE,0.330754,0.758962,FALSE
TRUE,TRUE,0.944731,0.544957,TRUE
TRUE,FALSE,0.81064,0.872137,FALSE
TRUE,FALSE,0.141376,0.204892,TRUE
TRUE,FALSE,0.291361,0.672891,FALSE
TRUE,TRUE,0.376105,0.383408,TRUE
FALSE,TRUE,0.172857,0.838665,FALSE
TRUE,FALSE,0.470209,0.048874,TRUE
TRUE,FALSE,0.496254,0.9982,FALSE
TRUE,TRUE,0.896049,0.690399,TRUE
FALSE,FALSE,0.00772,0.820026,FALSE
TRUE,TRUE,0.813576,0.906335,TRUE
FALSE,FALSE,0.348768,0.636954,FALSE
TRUE,FALSE,0.643255,0.165889,TRUE
TRUE,FALSE,0.457796,0.798226,FALSE
TRUE,TRUE,0.862699,0.636935,TRUE
TRUE,FALSE,0.940218,0.742354,FALSE
TRUE,FALSE,0.436256,0.247205,TRUE
FALSE,TRUE,0.729008,0.7622,FALSE
TRUE,FALSE,0.266356,0.014826,TRUE
FALSE,TRUE,0.381415,0.46091,FALSE
TRUE,TRUE,0.644123,0.819262,TRUE
TRUE,FALSE,0.520417,0.78868,FALSE
TRUE,TRUE,0.943024,0.093736,TRUE
FALSE,FALSE,0.520614,0.683172,FALSE
TRUE,TRUE,0.326124,0.747055,TRUE
TRUE,FALSE,0.181701,0.924828,FALSE
TRUE,FALSE,0.28359,0.080594,TRUE
FALSE,TRUE,0.377859,0.419761,FALSE
TRUE,TRUE,0.485789,0.428458,TRUE
FALSE,FALSE,0.288114,0.793379,FALSE
TRUE,TRUE,0.596085,0.733448,TRUE
TRUE,FALSE,0.599243,0.41193,FALSE
TRUE,FALSE,0.842673,0.665048,TRUE
TRUE,FALSE,0.286055,0.686111,FALSE
TRUE,TRUE,0.474049,0.855982,TRUE
FALSE,FALSE,0.243299,0.992621,FALSE
TRUE,FALSE,0.946096,0.092496,TRUE
FALSE,FALSE,0.997436,0.980048,FALSE
TRUE,FALSE,0.750994,0.598905,TRUE
FALSE,TRUE,0.560701,0.539544,FALSE
TRUE,TRUE,0.533027,0.763028,TRUE
FALSE,TRUE,0.145963,0.854581,FALSE
TRUE,TRUE,0.250114,0.797127,TRUE
FALSE,FALSE,0.575179,0.621649,FALSE
TRUE,FALSE,0.153203,0.47837,TRUE
TRUE,FALSE,0.649999,0.760804,FALSE
TRUE,FALSE,0.752783,0.639851,TRUE
FALSE,FALSE,0.372529,0.791449,FALSE
TRUE,FALSE,0.694066,0.370668,TRUE
FALSE,TRUE,0.907128,0.93368,FALSE
TRUE,TRUE,0.061914,0.912629,TRUE
FALSE,TRUE,0.493269,0.704837,FALSE
TRUE,TRUE,0.747342,0.896695,TRUE
FALSE,FALSE,0.051416,0.739601,FALSE
TRUE,TRUE,0.09225,0.216878,TRUE
FALSE,TRUE,0.604307,0.97835,FALSE
TRUE,TRUE,0.855034,0.922521,TRUE
TRUE,FALSE,0.1478,0.929575,FALSE
TRUE,FALSE,0.109751,0.091178,TRUE
FALSE,FALSE,0.534523,0.379868,FALSE
TRUE,TRUE,0.208633,0.038842,TRUE
FALSE,TRUE,0.138376,0.954309,FALSE
TRUE,TRUE,0.986143,0.573025,TRUE
FALSE,TRUE,0.603702,0.829733,FALSE
TRUE,FALSE,0.109787,0.593463,TRUE
FALSE,FALSE,0.571172,0.485158,FALSE
TRUE,TRUE,0.980184,0.712328,TRUE
TRUE,FALSE,0.760924,0.907265,FALSE
TRUE,TRUE,0.639576,0.028101,TRUE
TRUE,FALSE,0.762806,0.874594,FALSE
TRUE,FALSE,0.152215,0.082222,TRUE
FALSE,FALSE,0.312106,0.952159,FALSE
TRUE,FALSE,0.409898,0.107165,TRUE
FALSE,TRUE,0.74995,0.838485,FALSE
TRUE,FALSE,0.719469,0.420773,TRUE
TRUE,FALSE,0.003114,0.730817,FALSE
TRUE,TRUE,0.05548,0.039455,TRUE
FALSE,TRUE,0.57291,0.707114,FALSE
TRUE,TRUE,0.495296,0.047872,TRUE
TRUE,FALSE,0.87704,0.783975,FALSE
TRUE,FALSE,0.469468,0.106912,TRUE
FALSE,TRUE,0.303692,0.972843,FALSE
TRUE,FALSE,0.419147,0.250196,TRUE
FALSE,FALSE,0.578875,0.964552,FALSE
TRUE,TRUE,0.778085,0.625374,TRUE
TRUE,FALSE,0.995049,0.941231,FALSE
TRUE,TRUE,0.063456,0.550075,TRUE
FALSE,FALSE,0.002058,0.991684,FALSE
TRUE,TRUE,0.313094,0.112958,TRUE
FALSE,TRUE,0.867127,0.824573,FALSE
TRUE,TRUE,0.047853,0.329425,TRUE
FALSE,TRUE,0.853554,0.855119,FALSE
TRUE,FALSE,0.618594,0.319424,TRUE
FALSE,TRUE,0.856269,0.932331,FALSE
TRUE,TRUE,0.49641,0.280966,TRUE
FALSE,FALSE,0.493683,0.673551,FALSE
TRUE,TRUE,0.599235,0.968355,TRUE
TRUE,FALSE,0.149694,0.808132,FALSE
TRUE,FALSE,0.48506,0.072532,TRUE
TRUE,FALSE,0.669535,0.798911,FALSE
TRUE,TRUE,0.526926,0.266726,TRUE
FALSE,TRUE,0.678327,0.65663,FALSE
TRUE,TRUE,0.894915,0.564594,TRUE
FALSE,FALSE,0.685248,0.847923,FALSE
TRUE,TRUE,0.599979,0.574504,TRUE
TRUE,FALSE,0.781615,0.884709,FALSE
TRUE,TRUE,0.765521,0.932012,TRUE
FALSE,FALSE,0.778486,0.855355,FALSE
TRUE,TRUE,0.185341,0.700761,TRUE
FALSE,TRUE,0.491445,0.773718,FALSE
TRUE,TRUE,0.047405,0.761873,TRUE
FALSE,TRUE,0.26024,0.868141,FALSE
TRUE,FALSE,0.669794,0.239541,TRUE
TRUE,FALSE,0.385184,0.977751,FALSE
TRUE,TRUE,0.125243,0.742215,TRUE
FALSE,TRUE,0.486523,0.597903,FALSE
TRUE,TRUE,0.792609,0.723571,TRUE
FALSE,TRUE,0.414402,0.928932,FALSE
TRUE,FALSE,0.352304,0.268343,TRUE
TRUE,FALSE,0.651513,0.559016,FALSE
TRUE,TRUE,0.44678,0.774625,TRUE
FALSE,TRUE,0.829286,0.915952,FALSE
TRUE,FALSE,0.288732,0.294934,TRUE
TRUE,FALSE,0.278354,0.87916,FALSE
TRUE,FALSE,0.789758,0.415783,TRUE
FALSE,FALSE,0.895293,0.931486,FALSE
TRUE,TRUE,0.187243,0.874491,TRUE
TRUE,FALSE,0.836139,0.801786,FALSE
TRUE,TRUE,0.763467,0.525436,TRUE
FALSE,TRUE,0.738883,0.787848,FALSE
TRUE,TRUE,0.130452,0.461016,TRUE
TRUE,FALSE,0.37512,0.981604,FALSE
TRUE,TRUE,0.718105,0.658409,TRUE
FALSE,FALSE,0.533474,0.431755,FALSE
TRUE,TRUE,0.458515,0.055923,TRUE
FALSE,FALSE,0.53174,0.570507,FALSE
TRUE,TRUE,0.606827,0.215754,TRUE
FALSE,TRUE,0.985995,0.886698,FALSE
TRUE,TRUE,0.01203,0.135115,TRUE
TRUE,FALSE,0.13297,0.967474,FALSE
TRUE,TRUE,0.079234,0.544347,TRUE
FALSE,TRUE,0.536627,0.885471,FALSE
TRUE,TRUE,0.313569,0.53262,TRUE
FALSE,TRUE,0.940538,0.824428,FALSE
TRUE,TRUE,0.572548,0.418704,TRUE
TRUE,FALSE,0.756689,0.962494,FALSE
TRUE,TRUE,0.646393,0.109708,TRUE
FALSE,TRUE,0.846584,0.945137,FALSE
TRUE,FALSE,0.839126,0.716517,TRUE
FALSE,FALSE,0.262385,0.72785,FALSE
TRUE,TRUE,0.280835,0.58315,TRUE
FALSE,TRUE,0.088219,0.827817,FALSE
TRUE,TRUE,0.237862,0.545721,TRUE
FALSE,TRUE,0.726219,0.753559,FALSE
TRUE,FALSE,0.379254,0.231288,TRUE
FALSE,TRUE,0.913031,0.850899,FALSE
TRUE,TRUE,0.922829,0.714152,TRUE
FALSE,FALSE,0.630174,0.983396,FALSE
TRUE,FALSE,0.49144,0.009922,TRUE
TRUE,FALSE,0.184407,0.808561,FALSE
TRUE,TRUE,0.790639,0.930659,TRUE
FALSE,TRUE,0.327874,0.820597,FALSE
TRUE,FALSE,0.848481,0.007277,TRUE
FALSE,TRUE,0.611575,0.963236,FALSE
TRUE,TRUE,0.298101,0.387795,TRUE
FALSE,TRUE,0.929981,0.845902,FALSE
TRUE,FALSE,0.346413,0.099641,TRUE
FALSE,TRUE,0.982818,0.965486,FALSE
TRUE,FALSE,0.075788,0.673148,TRUE
FALSE,TRUE,0.195339,0.967054,FALSE
TRUE,FALSE,0.32938,0.485199,TRUE
FALSE,TRUE,0.751421,0.971819,FALSE
TRUE,TRUE,0.271356,0.674322,TRUE
TRUE,FALSE,0.613164,0.773105,FALSE
TRUE,TRUE,0.150013,0.82808,TRUE
TRUE,FALSE,0.501809,0.207167,FALSE
TRUE,TRUE,0.822775,0.8245,TRUE
FALSE,TRUE,0.639117,0.660458,FALSE
TRUE,TRUE,0.657966,0.725903,TRUE
FALSE,FALSE,0.297741,0.689596,FALSE
TRUE,TRUE,0.366184,0.028222,TRUE
FALSE,TRUE,0.410106,0.306978,FALSE
TRUE,FALSE,0.987723,0.455529,TRUE
FALSE,FALSE,0.021586,0.593909,FALSE
TRUE,TRUE,0.65996,0.374151,TRUE
FALSE,TRUE,0.844712,0.837689,FALSE
TRUE,TRUE,0.683536,0.747712,TRUE
TRUE,FALSE,0.790886,0.777096,FALSE
TRUE,TRUE,0.314678,0.63127,TRUE
FALSE,TRUE,0.040965,0.848714,FALSE
TRUE,TRUE,0.658834,0.083106,TRUE
TRUE,FALSE,0.83912,0.92078,FALSE
TRUE,TRUE,0.931226,0.487651,TRUE
FALSE,FALSE,0.530005,0.793113,FALSE
TRUE,TRUE,0.586048,0.094163,TRUE
FALSE,FALSE,0.30919,0.768067,FALSE
TRUE,TRUE,0.687765,0.148753,TRUE
TRUE,FALSE,0.582784,0.944586,FALSE
TRUE,TRUE,0.220255,0.86115,TRUE
TRUE,FALSE,0.708316,0.856448,FALSE
TRUE,TRUE,0.278269,0.11893,TRUE
TRUE,FALSE,0.956032,0.92106,FALSE
TRUE,FALSE,0.128521,0.07061,TRUE
FALSE,FALSE,0.018878,0.747745,FALSE
TRUE,TRUE,0.89333,0.52975,TRUE
TRUE,FALSE,0.554629,0.979144,FALSE
TRUE,FALSE,0.144999,0.786747,TRUE
FALSE,FALSE,0.776833,0.779419,FALSE
TRUE,FALSE,0.297703,0.032595,TRUE
FALSE,FALSE,0.677752,0.596536,FALSE
TRUE,TRUE,0.180069,0.591988,TRUE
TRUE,FALSE,0.503568,0.233618,FALSE
TRUE,TRUE,0.320119,0.262909,TRUE
FALSE,TRUE,0.05665,0.717125,FALSE
TRUE,FALSE,0.249267,0.152243,TRUE
TRUE,FALSE,0.050606,0.874353,FALSE
TRUE,TRUE,0.135664,0.829975,TRUE
FALSE,FALSE,0.136596,0.94559,FALSE
TRUE,TRUE,0.840578,0.812264,TRUE
FALSE,FALSE,0.026674,0.813878,FALSE
TRUE,TRUE,0.153989,0.868802,TRUE
TRUE,FALSE,0.808336,0.967804,FALSE
TRUE,TRUE,0.802304,0.170131,TRUE
TRUE,FALSE,0.961116,0.860902,FALSE
TRUE,TRUE,0.062489,0.30318,TRUE
FALSE,FALSE,0.808536,0.807095,FALSE
TRUE,TRUE,0.941549,0.174597,TRUE
FALSE,FALSE,0.03517,0.95372,FALSE
TRUE,TRUE,0.173624,0.532276,TRUE
FALSE,FALSE,0.155244,0.918298,FALSE
TRUE,TRUE,0.270008,0.682179,TRUE
FALSE,TRUE,0.109045,0.772553,FALSE
TRUE,TRUE,0.832571,0.696729,TRUE
FALSE,FALSE,0.63997,0.836614,FALSE
TRUE,FALSE,0.737978,0.299548,TRUE
TRUE,FALSE,0.103701,0.909377,FALSE
TRUE,TRUE,0.43973,0.275904,TRUE
FALSE,TRUE,0.581925,0.938548,FALSE
TRUE,TRUE,0.311805,0.27665,TRUE
TRUE,FALSE,0.518959,0.278742,FALSE
TRUE,TRUE,0.107352,0.87001,TRUE
FALSE,FALSE,0.677987,0.846737,FALSE
TRUE,FALSE,0.672631,0.413798,TRUE
FALSE,TRUE,0.997134,0.731501,FALSE
TRUE,TRUE,0.912743,0.513052,TRUE
FALSE,TRUE,0.147271,0.955991,FALSE
TRUE,FALSE,0.012472,0.359739,TRUE
FALSE,FALSE,0.470159,0.714141,FALSE
TRUE,TRUE,0.009211,0.546054,TRUE
FALSE,TRUE,0.928441,0.70237,FALSE
TRUE,FALSE,0.09414,0.420205,TRUE
FALSE,FALSE,0.662506,0.856648,FALSE
TRUE,FALSE,0.86936,0.643721,TRUE
TRUE,FALSE,0.754055,0.934954,FALSE
TRUE,FALSE,0.026589,0.443639,TRUE
TRUE,FALSE,0.487819,0.719815,FALSE
TRUE,TRUE,0.879304,0.824962,TRUE
TRUE,FALSE,0.240628,0.748421,FALSE
TRUE,TRUE,0.684665,0.398322,TRUE
FALSE,TRUE,0.799552,0.796423,FALSE
TRUE,FALSE,0.247006,0.457558,TRUE
TRUE,FALSE,0.047094,0.917855,FALSE
TRUE,TRUE,0.661418,0.896935,TRUE
FALSE,FALSE,0.642221,0.67994,FALSE
TRUE,FALSE,0.010305,0.097402,TRUE
FALSE,FALSE,0.205171,0.908591,FALSE
TRUE,TRUE,0.286778,0.650888,TRUE
FALSE,FALSE,0.185259,0.879834,FALSE
TRUE,FALSE,0.874889,0.452008,TRUE
FALSE,FALSE,0.934187,0.912659,FALSE
TRUE,FALSE,0.982295,0.303452,TRUE
FALSE,TRUE,0.667839,0.605095,FALSE
TRUE,FALSE,0.973335,0.391455,TRUE
FALSE,TRUE,0.989291,0.990318,FALSE
TRUE,FALSE,0.786372,0.074685,TRUE
FALSE,TRUE,0.726545,0.87645,FALSE
TRUE,TRUE,0.561294,0.377898,TRUE
TRUE,FALSE,0.375293,0.805911,FALSE
TRUE,FALSE,0.753273,0.408472,TRUE
TRUE,FALSE,0.435962,0.677084,FALSE
TRUE,TRUE,0.24705,0.304782,TRUE
FALSE,TRUE,0.926988,0.750605,FALSE
TRUE,TRUE,0.337949,0.319451,TRUE
TRUE,FALSE,0.089153,0.999755,FALSE
TRUE,FALSE,0.816178,0.746334,TRUE
FALSE,TRUE,0.412661,0.516149,FALSE
TRUE,TRUE,0.477223,0.119832,TRUE
FALSE,FALSE,0.523336,0.911726,FALSE
TRUE,FALSE,0.187567,0.321569,TRUE
FALSE,FALSE,0.884681,0.812531,FALSE
TRUE,TRUE,0.286046,0.870536,TRUE
FALSE,FALSE,0.70118,0.598823,FALSE
TRUE,FALSE,0.814141,0.08471,TRUE
TRUE,FALSE,0.784477,0.922683,FALSE
TRUE,TRUE,0.174041,0.798041,TRUE
TRUE,FALSE,0.611775,0.870166,FALSE
TRUE,TRUE,0.106982,0.598927,TRUE
FALSE,TRUE,0.702633,0.845361,FALSE
TRUE,TRUE,0.072426,0.123314,TRUE
FALSE,FALSE,0.181663,0.984107,FALSE
TRUE,TRUE,0.835238,0.172618,TRUE
TRUE,FALSE,0.339429,0.841814,FALSE
TRUE,TRUE,0.809821,0.269636,TRUE
TRUE,FALSE,0.635425,0.833602,FALSE
TRUE,FALSE,0.407173,0.147101,TRUE
FALSE,TRUE,0.306066,0.939135,FALSE
TRUE,TRUE,0.44034,0.240723,TRUE
TRUE,FALSE,0.025914,0.8885,FALSE
TRUE,TRUE,0.432008,0.755447,TRUE
FALSE,TRUE,0.031607,0.842452,FALSE
TRUE,TRUE,0.315703,0.906986,TRUE
FALSE,TRUE,0.400061,0.597974,FALSE
TRUE,TRUE,0.03479,0.353922,TRUE
FALSE,FALSE,0.969186,0.881653,FALSE
TRUE,TRUE,0.58904,0.003487,TRUE
TRUE,FALSE,0.197996,0.83986,FALSE
TRUE,TRUE,0.03133,0.605848,TRUE
FALSE,FALSE,0.688023,0.588854,FALSE
TRUE,FALSE,0.654958,0.074644,TRUE
TRUE,FALSE,0.296114,0.818183,FALSE
TRUE,TRUE,0.170392,0.935458,TRUE
FALSE,FALSE,0.919825,0.859382,FALSE
TRUE,TRUE,0.689406,0.562691,TRUE
FALSE,FALSE,0.006044,0.780818,FALSE
TRUE,TRUE,0.960118,0.612007,TRUE
FALSE,FALSE,0.125157,0.948125,FALSE
TRUE,TRUE,0.945169,0.945848,TRUE
FALSE,FALSE,0.6121,0.97957,FALSE
TRUE,TRUE,0.942174,0.576196,TRUE
FALSE,TRUE,0.364477,0.648835,FALSE
TRUE,TRUE,0.154943,0.951902,TRUE
TRUE,FALSE,0.396805,0.59019,FALSE
TRUE,FALSE,0.767539,0.423068,TRUE
FALSE,TRUE,0.59219,0.592441,FALSE
TRUE,TRUE,0.914697,0.744067,TRUE
FALSE,TRUE,0.419837,0.307259,FALSE
TRUE,FALSE,0.518261,0.047417,TRUE
FALSE,FALSE,0.231577,0.833766,FALSE
TRUE,TRUE,0.553837,0.347655,TRUE
FALSE,FALSE,0.083748,0.979959,FALSE
TRUE,TRUE,0.272373,0.049853,TRUE
FALSE,TRUE,0.349702,0.594482,FALSE
TRUE,TRUE,0.914223,0.359778,TRUE
FALSE,TRUE,0.566022,0.483303,FALSE
TRUE,TRUE,0.650615,0.806022,TRUE
FALSE,TRUE,0.932665,0.880936,FALSE
TRUE,TRUE,0.393324,0.70071,TRUE
FALSE,FALSE,0.465322,0.395134,FALSE
TRUE,FALSE,0.642896,0.027435,TRUE
FALSE,FALSE,0.931658,0.824961,FALSE
TRUE,TRUE,0.98209,0.537364,TRUE
TRUE,FALSE,0.904032,0.928575,FALSE
TRUE,TRUE,0.200395,0.99775,TRUE
FALSE,FALSE,0.248771,0.741879,FALSE
TRUE,TRUE,0.29114,0.782678,TRUE
FALSE,TRUE,0.617093,0.601974,FALSE
TRUE,TRUE,0.29444,0.702421,FALSE
TRUE,FALSE,0.354373,0.927639,TRUE
TRUE,FALSE,0.088412,0.11658,FALSE
FALSE,FALSE,0.38669,0.435255,TRUE
TRUE,TRUE,0.191779,0.946067,FALSE
FALSE,TRUE,0.994404,0.576491,TRUE
TRUE,TRUE,0.080975,0.84265,FALSE
FALSE,FALSE,0.697587,0.633307,TRUE
TRUE,TRUE,0.430439,0.286195,FALSE
FALSE,TRUE,0.72834,0.687742,TRUE
TRUE,FALSE,0.745075,0.139169,FALSE
TRUE,FALSE,0.550438,0.999932,TRUE
TRUE,TRUE,0.621004,0.702648,FALSE
FALSE,TRUE,0.490186,0.854683,TRUE
TRUE,TRUE,0.391848,0.363719,FALSE
TRUE,FALSE,0.367985,0.557886,TRUE
TRUE,FALSE,0.436804,0.241743,FALSE
TRUE,FALSE,0.111053,0.794905,TRUE
TRUE,TRUE,0.324011,0.385785,FALSE
FALSE,TRUE,0.744473,0.866113,TRUE
TRUE,FALSE,0.407423,0.176697,FALSE
TRUE,FALSE,0.953966,0.979972,TRUE
TRUE,FALSE,0.650128,0.061431,FALSE
TRUE,FALSE,0.186272,0.812957,TRUE
TRUE,FALSE,0.865232,0.676514,FALSE
TRUE,FALSE,0.020976,0.563541,TRUE
TRUE,FALSE,0.547667,0.163196,FALSE
FALSE,TRUE,0.95805,0.920536,TRUE
TRUE,FALSE,0.68732,0.371794,FALSE
TRUE,FALSE,0.704215,0.761154,TRUE
TRUE,FALSE,0.277284,0.431067,FALSE
FALSE,TRUE,0.315546,0.969884,TRUE
TRUE,TRUE,0.457603,0.097078,FALSE
FALSE,FALSE,0.468201,0.74996,TRUE
TRUE,FALSE,0.905946,0.484055,FALSE
FALSE,TRUE,0.83635,0.824876,TRUE
TRUE,TRUE,0.217638,0.921127,FALSE
TRUE,FALSE,0.119673,0.828658,TRUE
TRUE,FALSE,0.313391,0.331195,FALSE
FALSE,TRUE,0.648778,0.982206,TRUE
TRUE,FALSE,0.958296,0.164948,FALSE
FALSE,FALSE,0.283641,0.683033,TRUE
TRUE,TRUE,0.186032,0.894167,FALSE
FALSE,TRUE,0.654646,0.477899,TRUE
TRUE,TRUE,0.927286,0.837252,FALSE
FALSE,TRUE,0.415556,0.722662,TRUE
TRUE,TRUE,0.490505,0.173349,FALSE
FALSE,TRUE,0.444214,0.544593,TRUE
TRUE,TRUE,0.589102,0.112638,FALSE
FALSE,FALSE,0.324943,0.763735,TRUE
TRUE,TRUE,0.533452,0.416644,FALSE
TRUE,FALSE,0.970497,0.805212,TRUE
TRUE,FALSE,0.336474,0.045589,FALSE
FALSE,TRUE,0.430436,0.459898,TRUE
TRUE,FALSE,0.978329,0.254195,FALSE
TRUE,FALSE,0.482373,0.752852,TRUE
TRUE,TRUE,0.611157,0.767883,FALSE
FALSE,TRUE,0.01916,0.669771,TRUE
TRUE,TRUE,0.92811,0.130601,FALSE
FALSE,FALSE,0.476958,0.971546,TRUE
TRUE,TRUE,0.07757,0.102785,FALSE
FALSE,TRUE,0.729474,0.820936,TRUE
TRUE,TRUE,0.371847,0.085399,FALSE
FALSE,FALSE,0.130187,0.786782,TRUE
TRUE,TRUE,0.222627,0.072375,FALSE
FALSE,TRUE,0.363862,0.965132,TRUE
TRUE,TRUE,0.957292,0.765939,FALSE
FALSE,TRUE,0.458116,0.257507,TRUE
TRUE,FALSE,0.911673,0.277418,FALSE
FALSE,TRUE,0.38795,0.550873,TRUE
TRUE,TRUE,0.186986,0.885473,FALSE
TRUE,FALSE,0.237529,0.869003,TRUE
TRUE,FALSE,0.395364,0.16839,FALSE
FALSE,TRUE,0.280619,0.906686,TRUE
TRUE,TRUE,0.074483,0.974893,FALSE
FALSE,TRUE,0.872173,0.870661,TRUE
TRUE,FALSE,0.175955,0.209386,FALSE
FALSE,TRUE,0.713252,0.754908,TRUE
TRUE,FALSE,0.483093,0.067379,FALSE
FALSE,FALSE,0.567048,0.552036,TRUE
TRUE,TRUE,0.407872,0.998865,FALSE
FALSE,FALSE,0.323822,0.876921,TRUE
TRUE,FALSE,0.949197,0.237601,FALSE
FALSE,TRUE,0.10335,0.768609,TRUE
TRUE,FALSE,0.386344,0.101898,FALSE
FALSE,FALSE,0.338683,0.494645,TRUE
TRUE,TRUE,0.994728,0.020783,FALSE
FALSE,FALSE,0.137968,0.988169,TRUE
TRUE,FALSE,0.730044,0.608535,FALSE
FALSE,TRUE,0.225821,0.871713,TRUE
TRUE,TRUE,0.454813,0.893195,FALSE
FALSE,TRUE,0.487336,0.354703,TRUE
TRUE,TRUE,0.274162,0.6217,FALSE
FALSE,FALSE,0.112709,0.877687,TRUE
TRUE,TRUE,0.095446,0.733535,FALSE
FALSE,FALSE,0.007196,0.840658,TRUE
TRUE,TRUE,0.968933,0.276521,FALSE
FALSE,FALSE,0.243615,0.760645,TRUE
TRUE,TRUE,0.855432,0.522843,FALSE
TRUE,FALSE,0.614534,0.468665,TRUE
TRUE,TRUE,0.519612,0.46042,FALSE
TRUE,FALSE,0.67292,0.790783,TRUE
TRUE,TRUE,0.602931,0.709213,FALSE
TRUE,FALSE,0.303611,0.643923,TRUE
TRUE,FALSE,0.981261,0.410394,FALSE
FALSE,TRUE,0.698904,0.865175,TRUE
TRUE,FALSE,0.965537,0.189654,FALSE
FALSE,TRUE,0.304294,0.848595,TRUE
TRUE,TRUE,0.732795,0.714263,FALSE
