@relation whatever-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute l1.c numeric
@attribute l1.d numeric
@attribute l1.e numeric
@attribute l1.f numeric
@attribute l1.g numeric
@attribute c {0,1}

@data
0.121713,0.484528,0,0,0.414912,1
0.137294,0.52291,0,0,0.414912,1
0.119731,0.603987,0,0,0.414912,1
0.112526,0.677477,0,0,0.414912,1
0.119731,0.6626,0,0,0.414912,1
0.107001,0.627938,0,0,0.414912,1
0.094272,0.580482,0,0,0.414912,1
0.045515,0.562928,0,0,0.414912,0
0.094272,0.530497,0,0,0.414912,1
0.090759,0.50848,0,0,0.414912,1
0.045515,0.461619,0,0,0.414912,0
0.094272,0.41922,0,0,0.414912,1
0.134622,0.458792,0,0,0.414912,1
0.134622,0.463255,0,0,0.414912,1
0.121713,0.476049,0,0,0.414912,1
0.121713,0.471288,0,0,0.414912,1
0.121652,0.472032,0,0,0.414912,1
0.119731,0.456263,0,0,0.414912,1
0.094272,0.430675,0,0,0.414912,0
0.081122,0.371913,0,0,0.414912,0
0.045214,0.312109,0,0,0.414912,0
0.074877,0.261232,0,0,0.414912,0
0.074877,0.221065,0,0,0.414912,0
0.074877,0.185659,0,0,0.414912,0
0.081122,0.170485,0,0,0.414912,0
0.081122,0.165278,0,0,0.414912,0
0.087366,0.19637,0,0,0.414912,0
0.088387,0.246206,0,0,0.414912,0
0.129248,0.340524,0,0,0.414912,1
0.13105,0.448676,0,0,0.414912,1
0.044224,0.471586,0,0,0.414912,0
0.095773,0.541952,0,0,0.414912,0
0.095773,0.563523,0,0,0.414912,0
0.122703,0.555043,0,0,0.414912,1
0.128438,0.584499,0,0,0.414912,1
0.128438,0.59759,0,0,0.414912,1
0.122703,0.574978,0,0,0.414912,1
0.122703,0.546415,0,0,0.414912,1
0.122703,0.522612,0,0,0.414912,1
0.095773,0.521571,0,0,0.414912,0
0.122703,0.510265,0,0,0.414912,1
0.122703,0.500446,0,0,0.414912,1
0.128438,0.495983,0,0,0.414912,1
0.122703,0.490033,0,0,0.414912,1
0.098625,0.479768,0,0,0.414912,0
0.102558,0.467272,0,0,0.414912,0
0.122703,0.458792,0,0,0.414912,1
0.128438,0.476198,0,0,0.414912,1
0.13105,0.493306,0,0,0.414912,1
0.149634,0.523356,0,0,0.414912,1
0.149634,0.61202,0,0,0.414912,1
0.134652,0.6928,0,0,0.414912,1
0.128438,0.684023,0,0,0.414912,1
0.122703,0.651592,0,0,0.414912,1
0.10523,0.61202,0,0,0.414912,0
0.10523,0.583309,0,0,0.414912,0
0.122703,0.566498,0,0,0.414912,1
0.10523,0.541506,0,0,0.414912,0
0.095773,0.492413,0,0,0.414912,0
0.122703,0.440345,0,0,0.414912,1
0.13105,0.48319,0,0,0.414912,1
0.13105,0.489289,0,0,0.414912,1
0.13105,0.494942,0,0,0.414912,1
0.122703,0.495091,0,0,0.414912,1
0.122703,0.491074,0,0,0.414912,1
0.122703,0.4759,0,0,0.414912,1
0.095773,0.455817,0,0,0.414912,0
0.088387,0.394674,0,0,0.414912,0
0.044224,0.335019,0,0,0.414912,0
0.044224,0.291282,0,0,0.414912,0
0.044224,0.241595,0,0,0.414912,0
0.074877,0.212883,0,0,0.414912,0
0.074877,0.195329,0,0,0.414912,0
0.081122,0.190866,0,0,0.414912,0
0.081122,0.22285,0,0,0.414912,0
0.088387,0.276257,0,0,0.414912,0
0.124835,0.377417,0,0,0.414912,1
0.125706,0.493157,0,0,0.414912,1
0.044224,0.511455,0,0,0.414912,0
0.125706,0.590003,0,0,0.414912,1
0.125706,0.613359,0,0,0.414912,1
0.125706,0.594912,0,0,0.414912,1
0.190165,0.616632,0,0,0.414912,1
0.168338,0.624517,0,0,0.414912,1
0.143539,0.602648,0,0,0.414912,1
0.143539,0.571407,0,0,0.414912,1
0.124835,0.548646,0,0,0.414912,1
0.124835,0.538381,0,0,0.414912,1
0.124835,0.523654,0,0,0.414912,1
0.124835,0.507736,0,0,0.414912,1
0.124835,0.500744,0,0,0.414912,1
0.124835,0.489884,0,0,0.414912,1
0.098775,0.483487,0,0,0.414912,0
0.098775,0.476346,0,0,0.414912,0
0.124835,0.464148,0,0,0.414912,1
0.124835,0.476941,0,0,0.414912,1
0.125706,0.491818,0,0,0.414912,1
0.155878,0.535555,0,0,0.414912,1
0.155878,0.622434,0,0,0.414912,1
0.190165,0.703511,0,0,0.414912,1
0.125706,0.701726,0,0,0.414912,1
0.125706,0.674055,0,0,0.414912,1
0.125706,0.63731,0,0,0.414912,1
0.125706,0.60964,0,0,0.414912,1
0.155878,0.588515,0,0,0.414912,1
0.125706,0.56501,0,0,0.414912,1
0.124835,0.508628,0,0,0.414912,1
0.124835,0.455668,0,0,0.414912,1
0.128498,0.487057,0,0,0.414912,1
0.125706,0.495091,0,0,0.414912,1
0.125706,0.507289,0,0,0.414912,1
0.125706,0.500893,0,0,0.414912,1
0.125706,0.495091,0,0,0.414912,1
0.125706,0.476793,0,0,0.414912,1
0.106761,0.448676,0,0,0.414912,0
0.098775,0.386195,0,0,0.414912,0
0.081122,0.328771,0,0,0.414912,0
0.081122,0.282952,0,0,0.414912,0
0.081122,0.23371,0,0,0.414912,0
0.081122,0.195775,0,0,0.414912,0
0.044043,0.175989,0,0,0.414912,0
0.044043,0.178816,0,0,0.414912,0
0.044104,0.207081,0,0,0.414912,0
0.081122,0.256471,0,0,0.414912,0
0.119611,0.365665,0,0,0.414912,1
0.124204,0.475454,0,0,0.414912,1
0.044224,0.502678,0,0,0.414912,0
0.124204,0.567837,0,0,0.414912,1
0.124204,0.58078,0,0,0.414912,1
0.124204,0.564118,0,0,0.414912,1
0.124204,0.582267,0,0,0.414912,1
0.095773,0.586879,0,0,0.414912,0
0.095773,0.564713,0,0,0.414912,0
0.095773,0.531836,0,0,0.414912,0
0.095773,0.511604,0,0,0.414912,0
0.044224,0.500893,0,0,0.414912,0
0.044134,0.48914,0,0,0.414912,0
0.044134,0.471883,0,0,0.414912,0
0.044134,0.465338,0,0,0.414912,0
0.044104,0.461916,0,0,0.414912,0
0.044104,0.455668,0,0,0.414912,0
0.044104,0.445552,0,0,0.414912,0
0.044104,0.439899,0,0,0.414912,0
0.044104,0.451949,0,0,0.414912,0
0.044134,0.465338,0,0,0.414912,0
0.044134,0.497917,0,0,0.414912,0
0.095773,0.587474,0,0,0.414912,1
0.124204,0.656501,0,0,0.414912,1
0.095773,0.653972,0,0,0.414912,1
0.044224,0.638352,0,0,0.414912,0
0.044134,0.600268,0,0,0.414912,0
0.044104,0.572895,0,0,0.414912,0
0.044134,0.55177,0,0,0.414912,0
0.044134,0.528563,0,0,0.414912,0
0.044104,0.478727,0,0,0.414912,0
0.044104,0.426659,0,0,0.414912,0
0.124204,0.472925,0,0,0.414912,1
0.044134,0.485421,0,0,0.414912,0
0.044134,0.497471,0,0,0.414912,0
0.044134,0.492264,0,0,0.414912,0
0.095773,0.47828,0,0,0.414912,1
0.044134,0.457007,0,0,0.414912,0
0.044104,0.435138,0,0,0.414912,0
0.044104,0.373996,0,0,0.414912,0
0.044104,0.317763,0,0,0.414912,0
0.044104,0.276406,0,0,0.414912,0
0.044104,0.23133,0,0,0.414912,0
0.044104,0.201577,0,0,0.414912,0
0.044104,0.182386,0,0,0.414912,0
0.081122,0.182237,0,0,0.414912,1
0.081122,0.204255,0,0,0.414912,1
0.087366,0.256769,0,0,0.414912,1
0.124204,0.355995,0,0,0.414912,1
0.124204,0.458941,0,0,0.414912,1
0.095473,0.493454,0,0,0.414912,1
0.124204,0.561291,0,0,0.414912,1
0.095473,0.580036,0,0,0.414912,1
0.095473,0.567539,0,0,0.414912,1
0.124204,0.591044,0,0,0.414912,1
0.095473,0.589705,0,0,0.414912,1
0.095473,0.567093,0,0,0.414912,1
0.083103,0.542398,0,0,0.414912,1
0.095473,0.52053,0,0,0.414912,1
0.095473,0.514877,0,0,0.414912,1
0.044224,0.503273,0,0,0.414912,0
0.044224,0.490777,0,0,0.414912,0
0.044224,0.479768,0,0,0.414912,0
0.044224,0.470693,0,0,0.414912,0
0.044224,0.461321,0,0,0.414912,0
0.044224,0.448378,0,0,0.414912,0
0.044224,0.438709,0,0,0.414912,0
0.044224,0.445403,0,0,0.414912,0
0.049628,0.458941,0,0,0.414912,0
0.095473,0.488545,0,0,0.414912,1
0.124204,0.566201,0,0,0.414912,1
0.124204,0.625707,0,0,0.414912,1
0.124234,0.613657,0,0,0.414912,1
0.095473,0.588069,0,0,0.414912,1
0.044224,0.54582,0,0,0.414912,0
0.044134,0.508331,0,0,0.414912,0
0.095473,0.500298,0,0,0.414912,1
0.095473,0.480661,0,0,0.414912,1
0.044224,0.443618,0,0,0.414912,0
0.10535,0.399732,0,0,0.414912,1
0.161553,0.450461,0,0,0.414912,1
0.124204,0.467272,0,0,0.414912,1
0.132491,0.487206,0,0,0.414912,1
0.124204,0.485272,0,0,0.414912,1
0.124204,0.475454,0,0,0.414912,1
0.124204,0.453436,0,0,0.414912,1
0.107962,0.424576,0,0,0.414912,1
0.10535,0.361648,0,0,0.414912,1
0.090249,0.299018,0,0,0.414912,1
0.081122,0.248289,0,0,0.414912,0
0.074877,0.203957,0,0,0.414912,0
0.074877,0.164683,0,0,0.414912,0
0.081122,0.140434,0,0,0.414912,0
0.081122,0.128979,0,0,0.414912,0
0.076018,0.135079,0,0,0.414912,0
0.081122,0.150104,0,0,0.414912,0
0.081122,0.193246,0,0,0.414912,0
0.090429,0.230735,0,0,0.414912,1
0.090939,0.281464,0,0,0.414912,1
0.122703,0.366706,0,0,0.414912,1
0.137174,0.436328,0,0,0.414912,1
0.137174,0.47352,0,0,0.414912,1
0.156989,0.505207,0,0,0.414912,1
0.156989,0.499107,0,0,0.414912,1
0.156989,0.466528,0,0,0.414912,1
0.137174,0.439304,0,0,0.414912,1
0.137174,0.411336,0,0,0.414912,1
0.122703,0.387385,0,0,0.414912,1
0.122703,0.365367,0,0,0.414912,1
0.122703,0.350342,0,0,0.414912,1
0.090939,0.335168,0,0,0.414912,0
0.090939,0.308242,0,0,0.414912,0
0.090939,0.30125,0,0,0.414912,0
0.102978,0.297382,0,0,0.414912,1
0.099526,0.300357,0,0,0.414912,0
0.100997,0.311961,0,0,0.414912,0
0.122703,0.332639,0,0,0.414912,1
0.145851,0.390509,0,0,0.414912,1
0.209109,0.47114,0,0,0.414912,1
0.209109,0.55787,0,0,0.414912,1
0.15759,0.559655,0,0,0.414912,1
0.122703,0.533472,0,0,0.414912,1
0.137174,0.494644,0,0,0.414912,1
0.122703,0.458346,0,0,0.414912,1
0.090939,0.429634,0,0,0.414912,0
0.090068,0.405088,0,0,0.414912,0
0.090939,0.373847,0,0,0.414912,0
0.102978,0.339036,0,0,0.414912,0
0.102978,0.36983,0,0,0.414912,0
0.102978,0.375632,0,0,0.414912,0
0.122703,0.392443,0,0,0.414912,1
0.102978,0.371169,0,0,0.414912,0
0.090219,0.353169,0,0,0.414912,0
0.090939,0.304671,0,0,0.414912,0
0.083644,0.276555,0,0,0.414912,0
0.083644,0.227016,0,0,0.414912,0
0.083644,0.185361,0,0,0.414912,0
0.081122,0.151294,0,0,0.414912,0
0.081122,0.12526,0,0,0.414912,0
0.076618,0.101904,0,0,0.414912,0
0.076018,0.090152,0,0,0.414912,0
0.076018,0.085094,0,0,0.414912,0
0.081122,0.090598,0,0,0.414912,0
0.081122,0.100565,0,0,0.414912,0
0.081122,0.123178,0,0,0.414912,0
0.081962,0.147873,0,0,0.414912,0
0.083884,0.175841,0,0,0.414912,0
0.083884,0.23371,0,0,0.414912,0
0.089798,0.292472,0,0,0.414912,0
0.117029,0.341267,0,0,0.414912,1
0.122703,0.385004,0,0,0.414912,1
0.122703,0.396608,0,0,0.414912,1
0.122703,0.383814,0,0,0.414912,1
0.122703,0.366558,0,0,0.414912,1
0.122703,0.348111,0,0,0.414912,1
0.102978,0.329515,0,0,0.414912,0
0.089798,0.312258,0,0,0.414912,0
0.087426,0.29515,0,0,0.414912,0
0.087426,0.274026,0,0,0.414912,0
0.087426,0.254686,0,0,0.414912,0
0.083884,0.240405,0,0,0.414912,0
0.083884,0.229694,0,0,0.414912,0
0.083884,0.234157,0,0,0.414912,0
0.087426,0.245611,0,0,0.414912,0
0.089798,0.270009,0,0,0.414912,0
0.13192,0.32892,0,0,0.414912,1
0.156989,0.430824,0,0,0.414912,1
0.15759,0.517406,0,0,0.414912,1
0.15759,0.533472,0,0,0.414912,1
0.122703,0.521571,0,0,0.414912,1
0.13093,0.497173,0,0,0.414912,1
0.122703,0.469206,0,0,0.414912,1
0.13093,0.453436,0,0,0.414912,1
0.126606,0.436626,0,0,0.414912,1
0.122703,0.394972,0,0,0.414912,1
0.122703,0.349598,0,0,0.414912,1
0.117029,0.371616,0,0,0.414912,1
0.122703,0.370723,0,0,0.414912,1
0.122703,0.378161,0,0,0.414912,1
0.102978,0.354508,0,0,0.414912,0
0.087426,0.342011,0,0,0.414912,0
0.087426,0.304374,0,0,0.414912,0
0.087426,0.289497,0,0,0.414912,0
0.083884,0.246802,0,0,0.414912,0
0.081962,0.210205,0,0,0.414912,0
0.081962,0.18313,0,0,0.414912,0
0.081122,0.163047,0,0,0.414912,0
0.081122,0.144749,0,0,0.414912,0
0.087366,0.143856,0,0,0.414912,0
0.09238,0.152633,0,0,0.414912,0
0.093611,0.185808,0,0,0.414912,0
0.122703,0.244421,0,0,0.414912,1
0.126216,0.345879,0,0,0.414912,1
0.218266,0.459238,0,0,0.414912,1
0.155878,0.492859,0,0,0.414912,1
0.21073,0.572449,0,0,0.414912,1
0.21031,0.594615,0,0,0.414912,1
0.218266,0.587028,0,0,0.414912,1
0.299327,0.610086,0,0,0.414912,1
0.243215,0.615442,0,0,0.414912,1
0.229014,0.599821,0,0,0.414912,1
0.229014,0.566944,0,0,0.414912,1
0.224481,0.547159,0,0,0.414912,1
0.224481,0.540315,0,0,0.414912,1
0.21073,0.5241,0,0,0.414912,1
0.209109,0.510711,0,0,0.414912,1
0.209109,0.502083,0,0,0.414912,1
0.202714,0.492413,0,0,0.414912,1
0.21073,0.479619,0,0,0.414912,1
0.21073,0.474264,0,0,0.414912,1
0.204275,0.46623,0,0,0.414912,1
0.21073,0.476049,0,0,0.414912,1
0.217335,0.498215,0,0,0.414912,1
0.229014,0.558316,0,0,0.414912,1
0.294584,0.652187,0,0,0.414912,1
0.298277,0.720173,0,0,0.414912,1
0.228654,0.707974,0,0,0.414912,1
0.229014,0.670485,0,0,0.414912,1
0.224481,0.634037,0,0,0.414912,1
0.189204,0.610086,0,0,0.414912,1
0.190165,0.582118,0,0,0.414912,1
0.143539,0.557721,0,0,0.414912,0
0.122703,0.501785,0,0,0.414912,0
0.124835,0.440791,0,0,0.414912,0
0.155878,0.474561,0,0,0.414912,0
0.161283,0.480512,0,0,0.414912,0
0.155878,0.490777,0,0,0.414912,0
0.122703,0.49152,0,0,0.414912,0
0.122703,0.487355,0,0,0.414912,0
0.113306,0.468759,0,0,0.414912,0
0.044134,0.448676,0,0,0.414912,0
0.087366,0.384856,0,0,0.414912,0
0.081122,0.325945,0,0,0.414912,0
0.081122,0.284737,0,0,0.414912,0
0.081122,0.236983,0,0,0.414912,0
0.081122,0.20366,0,0,0.414912,0
0.076438,0.187742,0,0,0.414912,0
0.074877,0.185064,0,0,0.414912,0
0.077999,0.214073,0,0,0.414912,0
0.082112,0.262571,0,0,0.414912,0
0.087426,0.372954,0,0,0.414912,0
0.044134,0.486462,0,0,0.414912,0
0.043833,0.513835,0,0,0.414912,0
0.043983,0.591788,0,0,0.414912,0
0.043983,0.611723,0,0,0.414912,0
0.044134,0.595805,0,0,0.414912,0
0.044254,0.62169,0,0,0.414912,0
0.044254,0.624219,0,0,0.414912,0
0.044254,0.596102,0,0,0.414912,0
0.044134,0.572151,0,0,0.414912,0
0.044134,0.546415,0,0,0.414912,0
0.044134,0.526034,0,0,0.414912,0
0.043983,0.510265,0,0,0.414912,0
0.043983,0.494049,0,0,0.414912,0
0.043983,0.480512,0,0,0.414912,0
0.043833,0.472776,0,0,0.414912,0
0.043833,0.467272,0,0,0.414912,0
0.043833,0.450907,0,0,0.414912,0
0.043683,0.444957,0,0,0.414912,0
0.043833,0.459685,0,0,0.414912,0
0.043983,0.47947,0,0,0.414912,0
0.044134,0.52648,0,0,0.414912,0
0.043983,0.625707,0,0,0.414912,0
0.044254,0.70485,0,0,0.414912,0
0.044134,0.69994,0,0,0.414912,0
0.043983,0.672419,0,0,0.414912,0
0.043983,0.634633,0,0,0.414912,0
0.043833,0.612169,0,0,0.414912,0
0.043983,0.587474,0,0,0.414912,0
0.043833,0.56144,0,0,0.414912,0
0.043833,0.507885,0,0,0.414912,0
0.043683,0.454627,0,0,0.414912,0
0.044134,0.486165,0,0,0.414912,0
0.044134,0.489438,0,0,0.414912,0
0.043983,0.501785,0,0,0.414912,0
0.043983,0.50357,0,0,0.414912,0
0.044134,0.49524,0,0,0.414912,0
0.044134,0.470247,0,0,0.414912,0
0.043983,0.448378,0,0,0.414912,0
0.043983,0.384409,0,0,0.414912,0
0.043983,0.331895,0,0,0.414912,0
0.043833,0.290241,0,0,0.414912,0
0.043833,0.245463,0,0,0.414912,0
0.043833,0.206932,0,0,0.414912,0
0.077999,0.190568,0,0,0.414912,1
0.082383,0.19042,0,0,0.414912,1
0.082383,0.217346,0,0,0.414912,1
0.082383,0.270306,0,0,0.414912,1
0.09199,0.379203,0,0,0.414912,1
0.099135,0.497025,0,0,0.414912,1
0.044134,0.52648,0,0,0.414912,0
0.089798,0.595805,0,0,0.414912,1
0.044134,0.608152,0,0,0.414912,0
0.043983,0.585986,0,0,0.414912,0
0.044134,0.605326,0,0,0.414912,0
0.044254,0.604582,0,0,0.414912,0
0.044134,0.575424,0,0,0.414912,0
0.043983,0.550431,0,0,0.414912,0
0.043983,0.524844,0,0,0.414912,0
0.043983,0.508926,0,0,0.414912,0
0.043983,0.494793,0,0,0.414912,0
0.043983,0.479173,0,0,0.414912,0
0.043983,0.473073,0,0,0.414912,0
0.043983,0.464445,0,0,0.414912,0
0.043833,0.451354,0,0,0.414912,0
0.043833,0.438709,0,0,0.414912,0
0.043833,0.435436,0,0,0.414912,0
0.043833,0.44704,0,0,0.414912,0
0.043983,0.467272,0,0,0.414912,0
0.044134,0.521422,0,0,0.414912,0
0.067852,0.612615,0,0,0.414912,1
0.044254,0.6928,0,0,0.414912,0
0.044254,0.687295,0,0,0.414912,0
0.044134,0.656352,0,0,0.414912,0
0.043983,0.62645,0,0,0.414912,0
0.043983,0.597888,0,0,0.414912,0
0.044134,0.580184,0,0,0.414912,0
0.044134,0.556233,0,0,0.414912,0
0.043983,0.502231,0,0,0.414912,0
0.043833,0.45537,0,0,0.414912,0
0.102648,0.491372,0,0,0.414912,1
0.044134,0.510116,0,0,0.414912,0
0.044134,0.505207,0,0,0.414912,0
0.044134,0.508182,0,0,0.414912,0
0.044134,0.50476,0,0,0.414912,0
0.084664,0.487504,0,0,0.414912,1
0.077999,0.463106,0,0,0.414912,1
0.077999,0.39155,0,0,0.414912,1
0.082383,0.338738,0,0,0.414912,1
0.077999,0.29396,0,0,0.414912,1
0.076138,0.248438,0,0,0.414912,1
0.077999,0.213776,0,0,0.414912,1
0.077999,0.19875,0,0,0.414912,1
0.077999,0.196965,0,0,0.414912,1
0.082383,0.223594,0,0,0.414912,1
0.082473,0.273579,0,0,0.414912,1
0.09259,0.379946,0,0,0.414912,1
0.122703,0.482594,0,0,0.414912,1
0.043983,0.522612,0,0,0.414912,0
0.044134,0.599078,0,0,0.414912,0
0.043983,0.612169,0,0,0.414912,0
0.043983,0.591788,0,0,0.414912,0
0.044134,0.61812,0,0,0.414912,0
0.044134,0.615591,0,0,0.414912,0
0.044134,0.578251,0,0,0.414912,0
0.043983,0.557126,0,0,0.414912,0
0.043983,0.536001,0,0,0.414912,0
0.043983,0.522017,0,0,0.414912,0
0.043983,0.515174,0,0,0.414912,0
0.043983,0.497173,0,0,0.414912,0
0.043983,0.489884,0,0,0.414912,0
0.043983,0.482446,0,0,0.414912,0
0.043833,0.465486,0,0,0.414912,0
0.043833,0.458941,0,0,0.414912,0
0.043833,0.450461,0,0,0.414912,0
0.043833,0.46147,0,0,0.414912,0
0.044013,0.473817,0,0,0.414912,0
0.056683,0.510562,0,0,0.414912,1
0.053651,0.600863,0,0,0.414912,0
0.044224,0.68313,0,0,0.414912,0
0.044104,0.679113,0,0,0.414912,0
0.044134,0.663642,0,0,0.414912,0
0.044134,0.62645,0,0,0.414912,0
0.043923,0.607557,0,0,0.414912,0
0.044134,0.58911,0,0,0.414912,0
0.043983,0.564267,0,0,0.414912,0
0.043983,0.514877,0,0,0.414912,0
0.043833,0.461619,0,0,0.414912,0
0.044134,0.504314,0,0,0.414912,0
0.044134,0.513389,0,0,0.414912,0
0.044134,0.519488,0,0,0.414912,0
0.044134,0.511157,0,0,0.414912,0
0.044134,0.503422,0,0,0.414912,0
0.077999,0.482892,0,0,0.414912,1
0.044134,0.459238,0,0,0.414912,0
0.077999,0.392443,0,0,0.414912,1
0.077999,0.331003,0,0,0.414912,1
0.077999,0.286819,0,0,0.414912,1
0.077999,0.240553,0,0,0.414912,1
0.043833,0.210503,0,0,0.414912,0
0.078089,0.191312,0,0,0.414912,1
0.078089,0.186998,0,0,0.414912,1
0.082473,0.219726,0,0,0.414912,1
0.083313,0.271199,0,0,0.414912,1
0.087216,0.372657,0,0,0.414912,1
0.122703,0.48557,0,0,0.414912,1
0.043983,0.507587,0,0,0.414912,0
0.043983,0.584796,0,0,0.414912,0
0.044043,0.610235,0,0,0.414912,0
0.044043,0.612169,0,0,0.414912,0
0.044134,0.626004,0,0,0.414912,0
0.044134,0.625112,0,0,0.414912,0
0.044134,0.595061,0,0,0.414912,0
0.044043,0.561738,0,0,0.414912,0
0.043983,0.536001,0,0,0.414912,0
0.044134,0.518744,0,0,0.414912,0
0.044043,0.503868,0,0,0.414912,0
0.043983,0.482446,0,0,0.414912,0
0.043983,0.468313,0,0,0.414912,0
0.043983,0.458941,0,0,0.414912,0
0.043983,0.44704,0,0,0.414912,0
0.043833,0.433799,0,0,0.414912,0
0.043833,0.429932,0,0,0.414912,0
0.043833,0.432609,0,0,0.414912,0
0.043833,0.444659,0,0,0.414912,0
0.044013,0.488843,0,0,0.414912,0
0.049598,0.570663,0,0,0.414912,0
0.044134,0.642071,0,0,0.414912,0
0.044043,0.631657,0,0,0.414912,0
0.043983,0.606665,0,0,0.414912,0
0.043983,0.573639,0,0,0.414912,0
0.043833,0.543588,0,0,0.414912,0
0.043983,0.5241,0,0,0.414912,0
0.043833,0.505356,0,0,0.414912,0
0.043833,0.461916,0,0,0.414912,0
0.043683,0.417435,0,0,0.414912,0
0.043983,0.465784,0,0,0.414912,0
0.044134,0.480958,0,0,0.414912,0
0.044134,0.494496,0,0,0.414912,0
0.043983,0.488396,0,0,0.414912,0
0.044134,0.486909,0,0,0.414912,0
0.044134,0.464296,0,0,0.414912,0
0.044134,0.430824,0,0,0.414912,0
0.043983,0.368343,0,0,0.414912,0
0.043983,0.303184,0,0,0.414912,0
0.043983,0.252008,0,0,0.414912,0
0.044043,0.210503,0,0,0.414912,0
0.043833,0.171229,0,0,0.414912,0
0.060586,0.146831,0,0,0.414912,1
0.043833,0.135525,0,0,0.414912,0
0.060586,0.137162,0,0,0.414912,1
0.066981,0.158137,0,0,0.414912,1
0.081122,0.198602,0,0,0.414912,1
0.073106,0.243082,0,0,0.414912,1
0.083884,0.296935,0,0,0.414912,1
0.087366,0.386938,0,0,0.414912,1
0.089798,0.463106,0,0,0.414912,1
0.095803,0.502975,0,0,0.414912,1
0.121652,0.531389,0,0,0.414912,1
0.109103,0.523505,0,0,0.414912,1
0.089798,0.493008,0,0,0.414912,1
0.044254,0.459685,0,0,0.414912,0
0.044254,0.431419,0,0,0.414912,0
0.044134,0.406427,0,0,0.414912,0
0.044134,0.38069,0,0,0.414912,0
0.044134,0.360904,0,0,0.414912,0
0.044134,0.342011,0,0,0.414912,0
0.044134,0.322523,0,0,0.414912,0
0.043983,0.30839,0,0,0.414912,0
0.043983,0.299762,0,0,0.414912,0
0.043983,0.297382,0,0,0.414912,0
0.043983,0.30244,0,0,0.414912,0
0.043983,0.323416,0,0,0.414912,0
0.083884,0.390658,0,0,0.414912,1
0.106461,0.469206,0,0,0.414912,1
0.106461,0.538976,0,0,0.414912,1
0.089798,0.536596,0,0,0.414912,1
0.044404,0.513686,0,0,0.414912,0
0.044254,0.469652,0,0,0.414912,0
0.044134,0.439304,0,0,0.414912,0
0.044134,0.405088,0,0,0.414912,0
0.043983,0.383517,0,0,0.414912,0
0.043983,0.351979,0,0,0.414912,0
0.043983,0.319399,0,0,0.414912,0
0.044134,0.352425,0,0,0.414912,0
0.043983,0.356442,0,0,0.414912,0
0.043983,0.369682,0,0,0.414912,0
0.043983,0.35302,0,0,0.414912,0
0.043983,0.336656,0,0,0.414912,0
0.043863,0.292175,0,0,0.414912,0
0.043833,0.266885,0,0,0.414912,0
0.043833,0.218536,0,0,0.414912,0
0.043833,0.174353,0,0,0.414912,0
0.043833,0.136864,0,0,0.414912,0
0.043683,0.114252,0,0,0.414912,0
0.043683,0.089259,0,0,0.414912,0
0.043683,0.076912,0,0,0.414912,0
0.043683,0.071854,0,0,0.414912,0
0.043683,0.076763,0,0,0.414912,0
0.043833,0.08911,0,0,0.414912,0
0.043833,0.109491,0,0,0.414912,0
0.043833,0.129872,0,0,0.414912,0
0.043833,0.153526,0,0,0.414912,0
0.043983,0.214222,0,0,0.414912,0
0.043983,0.284142,0,0,0.414912,0
0.044134,0.339929,0,0,0.414912,0
0.044134,0.391996,0,0,0.414912,0
0.044134,0.417882,0,0,0.414912,0
0.044134,0.424874,0,0,0.414912,0
0.044134,0.421452,0,0,0.414912,0
0.083884,0.410741,0,0,0.414912,1
0.083884,0.402261,0,0,0.414912,1
0.083884,0.394823,0,0,0.414912,1
0.084724,0.381434,0,0,0.414912,1
0.083884,0.360458,0,0,0.414912,1
0.083884,0.340821,0,0,0.414912,1
0.082353,0.332342,0,0,0.414912,1
0.082353,0.322523,0,0,0.414912,1
0.083884,0.333234,0,0,0.414912,1
0.083884,0.341267,0,0,0.414912,1
0.086676,0.363731,0,0,0.414912,1
0.089708,0.420857,0,0,0.414912,1
0.121502,0.493752,0,0,0.414912,1
0.121502,0.558911,0,0,0.414912,1
0.089708,0.571407,0,0,0.414912,1
0.086676,0.550878,0,0,0.414912,1
0.044404,0.523951,0,0,0.414912,0
0.044254,0.49524,0,0,0.414912,0
0.044254,0.466677,0,0,0.414912,0
0.044134,0.447932,0,0,0.414912,0
0.044134,0.401964,0,0,0.414912,0
0.044134,0.349747,0,0,0.414912,0
0.044134,0.372954,0,0,0.414912,0
0.043983,0.368938,0,0,0.414912,0
0.043983,0.372062,0,0,0.414912,0
0.043983,0.352127,0,0,0.414912,0
0.043983,0.333829,0,0,0.414912,0
0.043983,0.296638,0,0,0.414912,0
0.043923,0.282356,0,0,0.414912,0
0.043983,0.236537,0,0,0.414912,0
0.043983,0.205296,0,0,0.414912,0
0.043833,0.172865,0,0,0.414912,0
0.043683,0.151145,0,0,0.414912,0
0.043683,0.136269,0,0,0.414912,0
0.043353,0.129872,0,0,0.414912,0
0.043533,0.138203,0,0,0.414912,0
0.043533,0.17465,0,0,0.414912,0
0.076108,0.226569,0,0,0.414912,1
0.082473,0.331449,0,0,0.414912,1
0.085145,0.436031,0,0,0.414912,1
0.048367,0.460726,0,0,0.414912,0
0.048517,0.532728,0,0,0.414912,0
0.048367,0.551324,0,0,0.414912,0
0.048367,0.546266,0,0,0.414912,0
0.048517,0.580036,0,0,0.414912,0
0.048607,0.581672,0,0,0.414912,0
0.048607,0.565605,0,0,0.414912,0
